sampno,veh_id,veh_num,year,make,make_other,make_clean,model,model_other,model_clean,fuel_type,fuel_type_clean,vehicle_type,vehicle_type_clean,vehicle_status,how_acquired,acquired_year,acquired_month,annual_mileage,electric_miles,mpg,current_use,other_use,tnc_replacement,delivery_replacement,veh_home,personal_use,personal_miles,hv_replacement,fcev_fuel_cost
190402,190402.01,1,2006,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2012, ,1000, ,12,2, ,2,2,1,2, ,100, 
190402,190402.02,2,2006,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,3,2012, ,5000, ,20,5, ,2,2,1,2, ,100, 
190402,190402.03,3,2004,TOYOTA, ,TOYOTA,,,,1,1.0,8,8, ,1,2004, ,15000, ,18,4, ,2,2,1,2, ,300, 
190499,190499.01,1,2011,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2012, ,36000, ,18,1, ,2,2,1,2, ,500, 
190730,190730.01,1,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,6,12000, ,17,4, ,2,2,2, , ,300, 
190616,190616.02,2,2017,FORD, ,FORD,,,,1,1.0,13,13, ,1,2017, ,17000, ,13,3, ,2,2,1,1,20,150, 
190616,190616.01,1,2017,PORSCHE, ,PORSCHE,,,,1,1.0,8,8, ,1,2017, ,15000, ,15,3, ,2,2,1,1,20,150, 
190628,190628.01,1,2008,FORD, ,FORD,,,,1,1.0,4,4, ,3,2016, ,8000, ,12,2, ,2,2,1,2, ,1000, 
190628,190628.02,2,2012,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2012, ,10000, ,13,2, ,2,2,2, , ,87, 
190628,190628.03,3,2010,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2011, ,5000, ,15,5, ,2,2,1,1,10,50, 
190628,190628.04,4,2014,GMC, ,GMC,,,,1,1.0,9,9,1,1,2015, ,10000, ,20,1, ,2,2,2, , ,60, 
190628,190628.05,5,2017,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,3,2018,2,20000, ,20,5, ,2,2,2, , ,100, 
190911,190911.01,1,2004,DODGE, ,DODGE,,,,1,1.0,13,13, ,3,2012, ,30000, ,20,6,farming,2,2,1,1,10,400, 
190944,190944.01,1,2008,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2008, ,16000, ,15,3, ,2,2,1,1,20,300, 
190944,190944.02,2,2013,DODGE, ,DODGE,,,,1,1.0,13,13, ,1,2013, ,12000, ,15,3, ,2,2,1,1,20,300, 
191017,191017.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,35000, ,20,6,Farming practices,2,2,1,2, ,100, 
191017,191017.02,2,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,30000, ,20,6,farming,2,2,2, , ,100, 
191017,191017.03,3,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,30000, ,20,6,Farming,2,2,2, , ,100, 
191027,191027.01,1,2017,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2015, ,22000, ,18,5, ,2,2,1,1,25,200, 
191115,191115.01,1,2001,FORD, ,FORD,,,,1,1.0,12,12, ,3,2007, ,5000, ,17,2, ,2,2,1,2, ,100, 
191115,191115.02,2,2002,FORD, ,FORD,,,,4,3.0,13,13, ,1,2002, ,3000, ,12,4, ,2,2,2, , ,100, 
191158,191158.01,1,2005,FORD, ,FORD,,,,1,1.0,12,12, ,3,2014, ,8000, ,14,2, ,2,2,2, , ,150, 
191158,191158.02,2,2006,GMC, ,GMC,,,,1,1.0,13,13, ,3,2013, ,10000, ,12,5, ,2,2,2, , ,200, 
191158,191158.03,3,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2012, ,11000, ,13,5, ,2,2,2, , ,450, 
191201,191201.01,1,1995,FORD, ,FORD,,,,1,1.0,13,13, ,1,1995, ,10000, ,13,5, ,2,2,1,2, ,125, 
191201,191201.02,2,2001,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2001, ,10000, ,12,5, ,2,2,1,2, ,125, 
191298,191298.01,1,2019,RAM, ,RAM,,,,4,3.0,13,13, ,1,2019,2,25000, ,18,6,farm work,2,2,1,2, ,75, 
191298,191298.02,2,2014,RAM, ,RAM,,,,1,1.0,13,13, ,1,2014, ,15000, ,18,6,mechanics truck,2,2,1,2, ,75, 
191298,191298.03,3,2014,FORD, ,FORD,,,,1,1.0,8,8, ,1,2014, ,20000, ,18,2, ,2,2,1,2, ,75, 
191298,191298.04,4,2015,RAM, ,RAM,,,,4,3.0,13,13, ,1,2014, ,30000, ,14,6,farm work,2,2,1,1,10,50, 
191298,191298.05,5,2014,RAM, ,RAM,,,,1,1.0,13,13, ,1,2014, ,25000, ,18,2, ,2,2,1,2, ,75, 
191244,191244.01,1,2015,GMC, ,GMC,,,,1,1.0,13,13, ,1,2015, ,3500, ,18,6,owner transportation,2,2,1,1,50,200, 
191281,191281.01,1,2014,CHRYSLER, ,CHRYSLER,,,,8,6.0,10,10, ,3,2015, ,20000, ,18,1, ,2,2,1,1,25,200, 
191281,191281.02,2,1995,FORD, ,FORD,,,,1,1.0,13,13, ,3,2000, ,7500, ,15,1, ,2,2,2, , ,200, 
191341,191341.01,1,2014,FORD, ,FORD,,,,1,1.0,6,6, ,1,2014, ,20000, ,27,4, ,2,2,1,1,10,175, 
191341,191341.02,2,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,1,2017, ,35000, ,24,4, ,2,2,1,1,5,175, 
191341,191341.03,3,2018,FORD, ,FORD,,,,1,1.0,6,6, ,1,2018,6,13000, ,25,6,business errands,2,2,1,1,50,100, 
191462,191462.05,5,2015,ACURA, ,ACURA,,,,1,1.0,6,6, ,1,2015, ,18000, ,22,1, ,2,2,2, , ,250, 
191462,191462.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,6,6, ,1,2019,11,28000, ,20,3, ,2,2,1,1,30,250, 
191462,191462.02,2,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2016, ,45000, ,18,5, ,2,2,1,1,25,250, 
191462,191462.03,3,2014,FORD, ,FORD,,,,4,3.0,13,13, ,3,2019,12,30000, ,17,5, ,2,2,2, , ,250, 
191462,191462.04,4,2017,FORD, ,FORD,,,,1,1.0,13,13, ,3,2019,12,30000, ,17,5, ,2,2,2, , ,250, 
191541,191541.04,4,2017,NISSAN, ,NISSAN,,,,1,1.0,12,12, ,1,2017, ,12000, ,24,5, ,2,2,2, , ,350, 
191541,191541.05,5,2019,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2019,2,22000, ,18,2, ,2,2,2, , ,450, 
191541,191541.01,1,2014,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2014, ,12000, ,21,5, ,2,2,2, , ,350, 
191541,191541.02,2,2006,HONDA, ,HONDA,,,,1,1.0,6,6, ,1,2006, ,18000, ,28,2, ,2,2,2, , ,350, 
191541,191541.03,3,2009,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2009, ,15000, ,21,5, ,2,2,2, , ,350, 
191618,191618.04,4,2015,FORD, ,FORD,,,,1,1.0,13,13, ,1,2015, ,20000, ,15,5, ,2,2,1,2, ,100, 
192000,192000.04,4,2017,JEEP, ,JEEP,,,,4,3.0,8,8, ,2,2016, ,40000, ,26,2, ,2,2,1,1,15,300, 
192000,192000.05,5,2018,FORD, ,FORD,,,,1,1.0,13,13, ,2,2018,5,45000, ,18,2, ,2,2,1,1,15,400, 
192000,192000.01,1,2017,GMC, ,GMC,,,,1,1.0,13,13, ,2,2016, ,35000, ,19,2, ,2,2,1,1,15,250, 
192000,192000.02,2,2018,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,2,2018,5,35000, ,18,5, ,2,2,1,1,5,150, 
192000,192000.03,3,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,6,6, ,2,2019,3,25000, ,24,2, ,2,2,1,1,15,200, 
191822,191822.01,1,2016,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2016, ,30000, ,15,3, ,1,2,2, , ,500, 
191822,191822.02,2,2009,FORD, ,FORD,,,,1,1.0,13,13, ,1,2010, ,20000, ,15,1, ,2,2,2, , ,500, 
191822,191822.03,3,2016,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,3,2017, ,15000, ,15,3, ,2,2,1,2, ,500, 
191907,191907.01,1,2017,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,2,2017, ,9000, ,19,2, ,1,1,1,1,20,75, 
191907,191907.02,2,2016,HONDA, ,HONDA,,,,1,1.0,10,10, ,2,2017, ,9000, ,15,2, ,1,1,1,1,30,75, 
191922,191922.02,2,2008,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2008, ,6000, ,19,1, ,2,2,2, , ,145, 
191922,191922.01,1,2017,GMC, ,GMC,,,,1,1.0,13,13, ,1,2016, ,10000, ,18,3, ,2,2,1,2, ,85, 
191959,191959.02,2,2019,CADILLAC, ,CADILLAC,,,,1,1.0,7,7, ,1,2018,1,12000, ,20,2, ,1,1,2, , ,10, 
191959,191959.03,3,2018,AUDI, ,AUDI,,,,1,1.0,7,7, ,1,2019,2,22000, ,30,1, ,1,1,1,1,10,12, 
191959,191959.04,4,2019,FIAT, ,FIAT,,,,1,1.0,1,1, ,1,2018,5,10700, ,36,1, ,1,1,1,1,10,22, 
191959,191959.05,5,2019,ALFA ROMEO, ,ALFA ROMEO,,,,1,1.0,3,3, ,2,2019,2,30000, ,23,4, ,1,1,1,1,10,20, 
191959,191959.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,3,3, ,1,2019,1,22215, ,30,1, ,1,1,1,1,50,10, 
191964,191964.02,2,2014,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,2,2014, ,15000, ,33,1, ,2,2,2, , ,50, 
191964,191964.01,1,2011,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,2,2011, ,15000, ,34,1, ,2,2,2, , ,50, 
191987,191987.01,1,2017,FORD, ,FORD,,,,4,3.0,13,13, ,1,2017, ,15000, ,15,5, ,2,2,1,1,10,500, 
192064,192064.02,2,2015,FORD, ,FORD,,,,4,3.0,13,13, ,1,2015, ,75000, ,13,5, ,2,2,2, , ,250, 
192064,192064.03,3,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,4,75000, ,17,5, ,2,2,2, , ,200, 
192064,192064.04,4,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,6,80000, ,17,5, ,2,2,2, , ,200, 
192064,192064.05,5,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,6,80000, ,17,5, ,2,2,2, , ,200, 
192064,192064.01,1,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,4,100000, ,17,5, ,2,2,1,1,5,200, 
192075,192075.04,4,2014,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2014, ,16862, ,18,2, ,2,2,1,2, ,56, 
192075,192075.05,5,2017,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2017, ,7000, ,18,2, ,2,2,1,2, ,30, 
192075,192075.01,1,2013,FORD, ,FORD,,,,1,1.0,13,13, ,1,2013, ,7416, ,18,2, ,2,2,2, , ,10, 
192075,192075.02,2,2005,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2005, ,700, ,17,2, ,2,2,2, , ,20, 
192075,192075.03,3,2004,FORD, ,FORD,,,,1,1.0,13,13, ,1,2003, ,2000, ,17,1, ,2,2,2, , ,16, 
192148,192148.01,1,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2015, ,30000, ,22,5, ,2,2,2, , ,50, 
192148,192148.02,2,2015,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2015, ,40000, ,22,5, ,2,2,2, , ,75, 
192186,192186.05,5,2015,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1.0,8,8, ,3,2017, ,15000, ,18,2, ,2,2,1,1,20,300, 
192186,192186.01,1,2015,FORD, ,FORD,,,,4,3.0,13,13, ,1,2015, ,20000, ,12,5, ,2,2,2, , ,500, 
192186,192186.02,2,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9,1,1,2015, ,40000, ,16,2, ,2,2,1,1,10,500, 
192186,192186.03,3,2015,FORD, ,FORD,,,,4,3.0,13,13, ,1,2016, ,20000, ,14,5, ,2,2,2, , ,500, 
192186,192186.04,4,2013,FORD, ,FORD,,,,4,3.0,13,13, ,1,2014, ,20000, ,10,5, ,2,2,2, , ,500, 
192227,192227.04,4,2014,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2014, ,30000, ,16,5, ,2,2,1,2, ,400, 
192227,192227.05,5,2015,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2014, ,45000, ,18,5, ,2,2,1,2, ,400, 
192227,192227.01,1,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2015, ,20000, ,18,5, ,2,2,1,2, ,400, 
192227,192227.02,2,2016,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2016, ,20000, ,18,5, ,2,2,1,2, ,400, 
192227,192227.03,3,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2015, ,20000, ,18,2, ,2,2,1,2, ,400, 
192246,192246.01,1,2014,FORD, ,FORD,,,,1,1.0,13,13, ,1,2014, ,37000, ,14,2, ,2,2,1,2, ,150, 
192248,192248.02,2,2013,TOYOTA, ,TOYOTA,,,,1,1.0,3,3, ,1,2012, ,25000, ,25,2, ,2,2,1,1,40,200, 
192248,192248.03,3,2012,FORD, ,FORD,,,,1,1.0,13,13, ,2,2012, ,20000, ,25,5, ,2,2,1,1,40,200, 
192248,192248.01,1,2013,FORD, ,FORD,,,,1,1.0,13,13, ,2,2013, ,20000, ,15,5, ,2,2,1,1,40,200, 
192261,192261.02,2,2012,RAM, ,DODGE,,,,4,3.0,13,13,2,1,2012, ,15000, ,18,5, ,2,2,2, , ,500, 
192261,192261.03,3,2008,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2013, ,20000, ,17,2, ,2,2,2, , ,500, 
192261,192261.04,4,2001,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2010, ,12000, ,15,2, ,2,2,2, , ,200, 
192261,192261.01,1,2014,RAM, ,RAM,,,,1,1.0,13,13, ,1,2014, ,32000, ,17,2, ,2,2,2, , ,500, 
192271,192271.01,1,2007,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,1,2007, ,2000, ,18,2, ,2,2,1,2, ,45, 
192271,192271.02,2,1997,FORD, ,FORD,,,,1,1.0,13,13, ,3,2010, ,10000, ,18,5, ,2,2,2, , ,10, 
192271,192271.03,3,2012,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,1,2012, ,10000, ,18,2, ,2,2,1,2, ,40, 
192271,192271.04,4,1998,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,1998, ,3000, ,15,5, ,2,2,2, , ,20, 
192271,192271.05,5,2003,FORD, ,FORD,,,,1,1.0,9,9, ,1,2003, ,1000, ,18,2, ,2,2,1,2, ,40, 
191102,191102.01,1,2019,CADILLAC, ,CADILLAC,,,,1,1.0,7,7, ,1,2019,8,10000, ,18,2, ,1,2,1,2, ,350, 
191102,191102.02,2,2019,FORD, ,FORD,,,,1,1.0,13,13, ,1,2019,7,50000, ,18,5, ,2,2,1,1,10,350, 
192003,192003.01,1,2015,FORD, ,FORD,,,,4,3.0,13,13, ,1,2015, ,10000, ,17,5, ,2,2,2, , ,400, 
192032,192032.03,3,2014,TOYOTA, ,TOYOTA,,,,1,1.0,12,12, ,1,2012, ,12000, ,16,2, ,2,2,2, , ,1000, 
192032,192032.04,4,2013,TOYOTA, ,TOYOTA,,,,1,1.0,9,9, ,1,2012, ,24000, ,18,2, ,2,2,1,1,30,1000, 
192032,192032.01,1,2017,TOYOTA, ,TOYOTA,,,,1,1.0,13,13, ,1,2017, ,12000, ,18,2, ,2,2,2, , ,1000, 
192032,192032.02,2,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,12000, ,16,4, ,2,2,2, , ,1000, 
190071,190071.01,1,2016,TOYOTA, ,TOYOTA,,,,6,9.0,1,1, ,2,2016, ,8000, ,65,2, ,2,2,1,1,50, ,1
190445,190445.02,2,2015,GMC, ,GMC,,,,4,3.0,13,13, ,1,2015, ,82000, ,15,4, ,2,2,2, , ,200, 
190445,190445.03,3,2017,CHEVROLET, ,CHEVROLET,,,,5,4.0,2,2, ,1,2017, ,15000, ,100,4, ,2,2,2, , , , 
190445,190445.04,4,2016,CHEVROLET, ,CHEVROLET,,,,2,2.0,3,3,1,1,2016, ,10000, ,90,4, ,2,2,2, , , , 
190445,190445.05,5,2015,FORD, ,FORD,,,,8,6.0,13,13, ,2,2015, ,12000, ,15,4, ,2,2,2, , ,150, 
190445,190445.01,1,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,2,2, ,1,2018,1,15000, ,30,5, ,2,1,2, , ,30, 
190465,190465.01,1,2003,GMC, ,GMC,,,,1,1.0,13,13, ,3,2008, ,12000, ,15,4, ,2,2,1,2, ,10, 
190465,190465.02,2,2012,TOYOTA, ,TOYOTA,,,,1,1.0,7,7, ,4,2019,5,7000, ,16,4, ,2,2,2, , ,10, 
191468,191468.01,1,2001,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2007, ,2500, ,13,1, ,2,2,2, , ,250, 
191497,191497.02,2,2011,FORD, ,FORD,,,,1,1.0,13,13, ,1,2011, ,23783, ,11,4, ,2,2,1,1,5,60, 
191497,191497.03,3,2010,TOYOTA, ,TOYOTA,,,,2,2.0,3,3, ,5,2010, ,12277, ,48,2, ,2,2,1,1,50, , 
191497,191497.04,4,2010,FORD, ,FORD,,,,2,2.0,6,6, ,1,2010, ,7664, ,30,2, ,2,2,2, , , , 
191497,191497.01,1,2010,FORD, ,FORD,,,,8,6.0,12,12, ,1,2010, ,14527, ,12,4, ,2,2,1,1,10,45, 
191497,191497.05,5,2006,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,1,2006, ,2500, ,12,2, ,2,2,2, , ,40, 
192102,192102.04,4,2013,FORD, ,FORD,,,,1,1.0,13,13, ,3,2015, ,25000, ,23,5, ,2,2,2, , ,250, 
192102,192102.05,5,2013,DODGE, ,DODGE,,,,4,3.0,13,13, ,4,2015, ,30000, ,20,5, ,2,2,2, , ,250, 
192102,192102.01,1,2018,FORD, ,FORD,,,,1,1.0,13,13, ,1,2018,9,50000, ,23,5, ,2,2,1,2, ,400, 
192102,192102.02,2,2018,FORD, ,FORD,,,,4,3.0,13,13, ,1,2018,8,30000, ,23,5, ,2,2,1,2, ,400, 
192102,192102.03,3,2017,FORD, ,FORD,,,,1,1.0,13,13, ,3,2018,8,40000, ,23,5, ,2,2,2, , ,400, 
190007,190007.01,1,2016,FORD, ,FORD,,,,1,1.0,13,13, ,1,2016, ,36000, ,12,5, ,2,2,1,1,10,400, 
190007,190007.02,2,2015,DODGE, ,DODGE,,,,1,1.0,13,13, ,1,2014, ,30000, ,14,5, ,2,2,2, , ,350, 
190007,190007.03,3,2015,TOYOTA, ,TOYOTA,,,,2,2.0,8,8, ,1,2016, ,24000, ,16,1, ,2,2,2, , , , 
190007,190007.04,4,2018,FORD, ,FORD,,,,4,3.0,13,13, ,1,2016, ,30000, ,12,5, ,2,2,2, , ,250, 
190007,190007.05,5,2017,RAM, ,RAM,,,,4,3.0,13,13, ,2,2016, ,30000, ,12,5, ,2,2,2, , ,300, 
190029,190029.03,3,2019,RAM, ,RAM,,,,1,1.0,6,6, ,3,2018,5,35000, ,25,1, ,1,1,2, , ,40, 
190029,190029.04,4,2017,RAM, ,RAM,,,,4,3.0,9,9, ,3,2018,3,50000, ,20,1, ,1,2,1,2, ,35, 
190029,190029.05,5,2015,TOYOTA, ,TOYOTA,,,,3,8.0,3,3, ,1,2016, ,40000,20,20,3, ,1,2,2, , ,20, 
190029,190029.01,1,2016,HONDA, ,HONDA,,,,1,1.0,4,4, ,1,2017, ,50000, ,25,3, ,1,1,1,2, ,35, 
190029,190029.02,2,2013,GMC, ,GMC,,,,9,0.0,6,6, ,3,2016, ,25000, ,20,2, ,2,1,2, , , , 
190061,190061.03,3,2013,CHEVROLET, ,CHEVROLET,,,,8,6.0,11,11, ,1,2013, ,22000, ,16,4, ,2,2,2, , ,150, 
190061,190061.04,4,2000,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2000, ,25000, ,13,4, ,2,2,2, , ,150, 
190061,190061.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2019,2,25000, ,12,4, ,2,2,2, , ,150, 
190061,190061.02,2,2018,CHEVROLET, ,CHEVROLET,,,,8,6.0,13,13, ,1,2018,1,25000, ,18,3, ,2,2,2, , ,200, 
190064,190064.03,3,2001,FORD, ,FORD,,,,1,1.0,13,13, ,3,2017, ,500, ,20,5, ,2,2,2, , ,200, 
190064,190064.04,4,2008,FORD, ,FORD,,,,1,1.0,12,12, ,3,2015, ,1000, ,15,5, ,2,2,2, , ,200, 
190064,190064.01,1,2011,FORD, ,FORD,,,,1,1.0,12,12, ,1,2011, ,20000, ,19,4, ,2,2,1,2, ,300, 
190064,190064.02,2,1997,DODGE, ,DODGE,,,,4,3.0,13,13, ,3,2018,2,15000, ,19,4, ,2,2,1,1,10,300, 
190090,190090.01,1,2013,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2013, ,15000, ,14,3, ,2,2,2, , ,250, 
190090,190090.02,2,2013,CHEVROLET, ,CHEVROLET,,,,8,6.0,13,13, ,1,2013, ,12000, ,16,3, ,2,2,2, , ,250, 
190090,190090.03,3,2008,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,1,2008, ,12000, ,12,3, ,2,2,2, , ,150, 
190090,190090.04,4,2012,CHEVROLET, ,CHEVROLET,,,,8,6.0,9,9, ,1,2012, ,10000, ,12,2, ,2,2,2, , ,200, 
190095,190095.01,1,2018,FORD, ,FORD,,,,1,1.0,11,11, ,1,2019,1,20000, ,14,4, ,2,2,1,1,1,250, 
190095,190095.02,2,2006,FORD, ,FORD,,,,4,3.0,11,11, ,1,2006, ,20000, ,12,4, ,2,2,1,1,1,250, 
190099,190099.01,1,2011,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2011, ,20000, ,10,4, ,2,2,1,1,10,350, 
190099,190099.02,2,2016,FORD, ,FORD,,,,4,3.0,13,13, ,1,2016, ,30000, ,16,4, ,2,2,1,1,25,350, 
190104,190104.01,1,2013,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,3,2018,7,22000, ,17,5, ,2,2,2, , ,125, 
190113,190113.01,1,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,1,2018,3,20000, ,20,5, ,2,2,2, , ,100, 
190113,190113.02,2,2013,CADILLAC, ,CADILLAC,,,,1,1.0,4,4, ,3,2018,4,10000, ,19,2, ,2,2,1,2, ,50, 
190115,190115.02,2,2006,FORD, ,FORD,,,,1,1.0,13,13, ,3,2010, ,10000, ,15,4, ,2,2,2, , ,50, 
190115,190115.03,3,2014,FORD, ,FORD,,,,1,1.0,13,13, ,1,2015, ,10000, ,15,4, ,2,2,2, , ,50, 
190115,190115.04,4,1997,FORD, ,FORD,,,,1,1.0,13,13, ,3,1999, ,3000, ,15,5, ,2,2,2, , ,50, 
190115,190115.05,5,2006,FORD, ,FORD,,,,1,1.0,13,13, ,1,2007, ,10000, ,15,4, ,2,2,2, , ,50, 
190115,190115.01,1,2015,FORD, ,FORD,,,,1,1.0,13,13,1,1,2015, ,20000, ,15,4, ,2,2,1,1,20,300, 
190128,190128.02,2,2008,CHEVROLET, ,CHEVROLET,,,,4,3.0,13,13, ,1,2008, ,15000, ,25,4, ,2,2,2, , ,100, 
190128,190128.01,1,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2017, ,15000, ,25,4, ,2,2,2, , ,100, 
190149,190149.03,3,2001,FORD, ,FORD,,,,4,3.0,13,13, ,1,2001, ,2000, ,10,5, ,2,2,2, , ,200, 
190149,190149.01,1,2013,FORD, ,FORD,,,,4,3.0,13,13, ,3,2013, ,20000, ,12,5, ,2,2,1,1,20,250, 
190149,190149.02,2,2001,FORD, ,FORD,,,,1,1.0,11,11, ,1,2001, ,2500, ,12,4, ,2,2,2, , ,100, 
190139,190139.01,1,2016,RAM, ,RAM,,,,1,1.0,11,11, ,1,2016, ,20000, ,24,4, ,2,2,1,1,10,200, 
190139,190139.02,2,2007,CHEVROLET, ,CHEVROLET,,,,1,1.0,9,9, ,3,2008, ,20000, ,19,4, ,2,2,1,1,20,200, 
190139,190139.03,3,2006,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,1,2006, ,10000, ,16,4, ,2,2,1,1,5,200, 
190143,190143.01,1,2016,FORD, ,FORD,,,,1,1.0,2,2, ,1,2017, ,3000, ,25,2, ,2,2,2, , ,400, 
190143,190143.02,2,2017,FORD, ,FORD,,,,1,1.0,13,13, ,1,2017, ,3000, ,20,2, ,2,2,1,1,50,400, 
190143,190143.03,3,2015,RAM, ,RAM,,,,4,3.0,13,13, ,1,2016, ,3000, ,15,2, ,2,2,2, , ,400, 
190143,190143.04,4,2016,BMW, ,BMW,,,,4,3.0,6,6, ,1,2017, ,1000, ,30,2, ,2,2,2, , ,23, 
190146,190146.03,3,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2016, ,30000, ,18,5, ,2,2,1,1,10,500, 
190146,190146.04,4,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2015, ,36000, ,18,5, ,2,2,1,1,20,500, 
190146,190146.05,5,2018,CHEVROLET, ,CHEVROLET,,,,1,1.0,11,11, ,1,2018,6,40000, ,15,4, ,2,2,2, , ,600, 
190146,190146.01,1,2019,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2018,12,25000, ,18,1, ,2,2,2, , ,500, 
190146,190146.02,2,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2016, ,36000, ,15,5, ,2,2,1,1,5,400, 
190148,190148.02,2,2015,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,2,2017, ,10000, ,30,1, ,2,2,2, , ,80, 
190148,190148.03,3,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,12,12, ,2,2016, ,20000, ,30,2, ,2,2,2, , ,100, 
190148,190148.04,4,2017,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,1,2016, ,15000, ,40,5, ,2,2,2, , ,100, 
190148,190148.05,5,2016,CHEVROLET, ,CHEVROLET,,,,1,1.0,3,3, ,2,2016, ,10000, ,50,4, ,2,2,2, , ,60, 
190148,190148.01,1,2017,CHEVROLET, ,CHEVROLET,,,,2,2.0,2,2,1,2,2017, ,20000, ,50,3, ,2,2,2, , , , 
190167,190167.01,1,2000,FORD, ,FORD,,,,1,1.0,13,13, ,3,2008, ,15000, ,14,5, ,2,2,2, , ,300, 
190167,190167.02,2,1999,FORD, ,FORD,,,,1,1.0,13,13, ,3,2008, ,15000, ,14,5, ,2,2,2, , ,300, 
190167,190167.03,3,2004,CHEVROLET, ,CHEVROLET,,,,1,1.0,13,13, ,3,2010, ,15000, ,14,5, ,2,2,1,1,10,300, 
